ID,TRAMO,TIPO,FECHA,INGRESO,TIPO_COD,TRAMO_COD
1428,SUCHIATE II,PUENTES INTERNACIONALES,2023-12-01,831172.0,1,28
1429,SUCHIATE II,PUENTES INTERNACIONALES,2024-01-01,790125.0,1,28
1430,SUCHIATE II,PUENTES INTERNACIONALES,2024-02-01,816331.0,1,28
1431,SUCHIATE II,PUENTES INTERNACIONALES,2024-03-01,773301.0,1,28
1432,SUCHIATE II,PUENTES INTERNACIONALES,2024-04-01,914289.0,1,28
1433,SUCHIATE II,PUENTES INTERNACIONALES,2024-05-01,914289.0,1,28
1434,SUCHIATE II,PUENTES INTERNACIONALES,2024-06-01,784091.0,1,28
1435,SUCHIATE II,PUENTES INTERNACIONALES,2024-07-01,835611.0,1,28
1436,SUCHIATE II,PUENTES INTERNACIONALES,2024-08-01,839846.0,1,28
1437,SUCHIATE II,PUENTES INTERNACIONALES,2024-09-01,785536.0,1,28
1438,SUCHIATE II,PUENTES INTERNACIONALES,2024-10-01,0.0,1,28
1439,SUCHIATE II,PUENTES INTERNACIONALES,2024-11-01,0.0,1,28
1440,SUCHIATE II,PUENTES INTERNACIONALES,2024-12-01,0.0,1,28
1441,TAMPICO,PUENTES NACIONALES,2021-01-01,8919618.0,2,29
1442,TAMPICO,PUENTES NACIONALES,2021-02-01,7369309.0,2,29
1443,TAMPICO,PUENTES NACIONALES,2021-03-01,9177563.0,2,29
1444,TAMPICO,PUENTES NACIONALES,2021-04-01,9442380.0,2,29
1445,TAMPICO,PUENTES NACIONALES,2021-05-01,9530308.0,2,29
1446,TAMPICO,PUENTES NACIONALES,2021-06-01,8625252.0,2,29
1447,TAMPICO,PUENTES NACIONALES,2021-07-01,9538380.0,2,29
1448,TAMPICO,PUENTES NACIONALES,2021-08-01,8979023.0,2,29
1449,TAMPICO,PUENTES NACIONALES,2021-09-01,8130692.0,2,29
1450,TAMPICO,PUENTES NACIONALES,2021-10-01,8816760.0,2,29
1451,TAMPICO,PUENTES NACIONALES,2021-11-01,8684182.0,2,29
1452,TAMPICO,PUENTES NACIONALES,2021-12-01,10870590.0,2,29
1453,TAMPICO,PUENTES NACIONALES,2022-01-01,8876652.0,2,29
1454,TAMPICO,PUENTES NACIONALES,2022-02-01,7443728.0,2,29
1455,TAMPICO,PUENTES NACIONALES,2022-03-01,8857591.0,2,29
1456,TAMPICO,PUENTES NACIONALES,2022-04-01,10293955.0,2,29
1457,TAMPICO,PUENTES NACIONALES,2022-05-01,9873597.0,2,29
1458,TAMPICO,PUENTES NACIONALES,2022-06-01,8763054.0,2,29
1459,TAMPICO,PUENTES NACIONALES,2022-07-01,9906285.0,2,29
1460,TAMPICO,PUENTES NACIONALES,2022-08-01,9781532.0,2,29
1461,TAMPICO,PUENTES NACIONALES,2022-09-01,7976929.0,2,29
1462,TAMPICO,PUENTES NACIONALES,2022-10-01,8434826.0,2,29
1463,TAMPICO,PUENTES NACIONALES,2022-11-01,8799360.0,2,29
1464,TAMPICO,PUENTES NACIONALES,2022-12-01,11198539.0,2,29
1465,TAMPICO,PUENTES NACIONALES,2023-01-01,10186394.0,2,29
1466,TAMPICO,PUENTES NACIONALES,2023-02-01,11413799.0,2,29
1467,TAMPICO,PUENTES NACIONALES,2023-03-01,12961022.0,2,29
1468,TAMPICO,PUENTES NACIONALES,2023-04-01,13776372.0,2,29
1469,TAMPICO,PUENTES NACIONALES,2023-05-01,10051903.0,2,29
1470,TAMPICO,PUENTES NACIONALES,2023-06-01,9056006.0,2,29
1471,TAMPICO,PUENTES NACIONALES,2023-07-01,11193953.0,2,29
1472,TAMPICO,PUENTES NACIONALES,2023-08-01,10992681.0,2,29
1473,TAMPICO,PUENTES NACIONALES,2023-09-01,9430012.0,2,29
1474,TAMPICO,PUENTES NACIONALES,2023-10-01,9146038.0,2,29
1475,TAMPICO,PUENTES NACIONALES,2023-11-01,9037122.0,2,29
1476,TAMPICO,PUENTES NACIONALES,2023-12-01,11186871.0,2,29
1477,TAMPICO,PUENTES NACIONALES,2024-01-01,9336457.0,2,29
1478,TAMPICO,PUENTES NACIONALES,2024-02-01,8154805.0,2,29
1479,TAMPICO,PUENTES NACIONALES,2024-03-01,9960524.0,2,29
1480,TAMPICO,PUENTES NACIONALES,2024-04-01,8908562.0,2,29
1481,TAMPICO,PUENTES NACIONALES,2024-05-01,8946172.0,2,29
1482,TAMPICO,PUENTES NACIONALES,2024-06-01,8462321.0,2,29
1483,TAMPICO,PUENTES NACIONALES,2024-07-01,10271263.0,2,29
1484,TAMPICO,PUENTES NACIONALES,2024-08-01,10443824.0,2,29
1485,TAMPICO,PUENTES NACIONALES,2024-09-01,9052372.0,2,29
1486,TAMPICO,PUENTES NACIONALES,2024-10-01,0.0,2,29
1487,TAMPICO,PUENTES NACIONALES,2024-11-01,0.0,2,29
1488,TAMPICO,PUENTES NACIONALES,2024-12-01,0.0,2,29
1489,TECOLUTLA,PUENTES NACIONALES,2021-01-01,4329046.0,2,30
1490,TECOLUTLA,PUENTES NACIONALES,2021-02-01,4045628.0,2,30
1491,TECOLUTLA,PUENTES NACIONALES,2021-03-01,4977999.0,2,30
1492,TECOLUTLA,PUENTES NACIONALES,2021-04-01,4881719.0,2,30
1493,TECOLUTLA,PUENTES NACIONALES,2021-05-01,4969359.0,2,30
1494,TECOLUTLA,PUENTES NACIONALES,2021-06-01,4513301.0,2,30
1495,TECOLUTLA,PUENTES NACIONALES,2021-07-01,5022954.0,2,30
1496,TECOLUTLA,PUENTES NACIONALES,2021-08-01,4580646.0,2,30
1497,TECOLUTLA,PUENTES NACIONALES,2021-09-01,4345315.0,2,30
1498,TECOLUTLA,PUENTES NACIONALES,2021-10-01,4686882.0,2,30
1499,TECOLUTLA,PUENTES NACIONALES,2021-11-01,4529172.0,2,30
1500,TECOLUTLA,PUENTES NACIONALES,2021-12-01,5177183.0,2,30
1501,TECOLUTLA,PUENTES NACIONALES,2022-01-01,4398846.0,2,30
1502,TECOLUTLA,PUENTES NACIONALES,2022-02-01,3619036.0,2,30
1503,TECOLUTLA,PUENTES NACIONALES,2022-03-01,3717046.0,2,30
1504,TECOLUTLA,PUENTES NACIONALES,2022-04-01,3949330.0,2,30
1505,TECOLUTLA,PUENTES NACIONALES,2022-05-01,3693809.0,2,30
1506,TECOLUTLA,PUENTES NACIONALES,2022-06-01,3239808.0,2,30
1507,TECOLUTLA,PUENTES NACIONALES,2022-07-01,3561053.0,2,30
1508,TECOLUTLA,PUENTES NACIONALES,2022-08-01,3643278.0,2,30
1509,TECOLUTLA,PUENTES NACIONALES,2022-09-01,3052237.0,2,30
1510,TECOLUTLA,PUENTES NACIONALES,2022-10-01,3029545.0,2,30
1511,TECOLUTLA,PUENTES NACIONALES,2022-11-01,2962613.0,2,30
1512,TECOLUTLA,PUENTES NACIONALES,2022-12-01,3408078.0,2,30
1513,TECOLUTLA,PUENTES NACIONALES,2023-01-01,3247035.0,2,30
1514,TECOLUTLA,PUENTES NACIONALES,2023-02-01,2900950.0,2,30
1515,TECOLUTLA,PUENTES NACIONALES,2023-03-01,3397630.0,2,30
1516,TECOLUTLA,PUENTES NACIONALES,2023-04-01,3592611.0,2,30
1517,TECOLUTLA,PUENTES NACIONALES,2023-05-01,3402232.0,2,30
1518,TECOLUTLA,PUENTES NACIONALES,2023-06-01,3227420.0,2,30
1519,TECOLUTLA,PUENTES NACIONALES,2023-07-01,3863695.0,2,30
1520,TECOLUTLA,PUENTES NACIONALES,2023-08-01,3805891.0,2,30
1521,TECOLUTLA,PUENTES NACIONALES,2023-09-01,3403992.0,2,30
1522,TECOLUTLA,PUENTES NACIONALES,2023-10-01,3196170.0,2,30
1523,TECOLUTLA,PUENTES NACIONALES,2023-11-01,3198698.0,2,30
1524,TECOLUTLA,PUENTES NACIONALES,2023-12-01,3593739.0,2,30
1525,TECOLUTLA,PUENTES NACIONALES,2024-01-01,3258097.0,2,30
1526,TECOLUTLA,PUENTES NACIONALES,2024-02-01,3168748.0,2,30
1527,TECOLUTLA,PUENTES NACIONALES,2024-03-01,3878842.0,2,30
1528,TECOLUTLA,PUENTES NACIONALES,2024-04-01,3525740.0,2,30
1529,TECOLUTLA,PUENTES NACIONALES,2024-05-01,3524565.0,2,30
1530,TECOLUTLA,PUENTES NACIONALES,2024-06-01,3093402.0,2,30
1531,TECOLUTLA,PUENTES NACIONALES,2024-07-01,3258512.0,2,30
1532,TECOLUTLA,PUENTES NACIONALES,2024-08-01,3415198.0,2,30
1533,TECOLUTLA,PUENTES NACIONALES,2024-09-01,2946447.0,2,30
1534,TECOLUTLA,PUENTES NACIONALES,2024-10-01,0.0,2,30
1535,TECOLUTLA,PUENTES NACIONALES,2024-11-01,0.0,2,30
1536,TECOLUTLA,PUENTES NACIONALES,2024-12-01,0.0,2,30
1537,TLACOTALPAN,PUENTES NACIONALES,2021-01-01,926072.0,2,31
1538,TLACOTALPAN,PUENTES NACIONALES,2021-02-01,844599.0,2,31
1539,TLACOTALPAN,PUENTES NACIONALES,2021-03-01,1007493.0,2,31
1540,TLACOTALPAN,PUENTES NACIONALES,2021-04-01,1003694.0,2,31
1541,TLACOTALPAN,PUENTES NACIONALES,2021-05-01,990591.0,2,31
1542,TLACOTALPAN,PUENTES NACIONALES,2021-06-01,872253.0,2,31
1543,TLACOTALPAN,PUENTES NACIONALES,2021-07-01,986977.0,2,31
1544,TLACOTALPAN,PUENTES NACIONALES,2021-08-01,853164.0,2,31
1545,TLACOTALPAN,PUENTES NACIONALES,2021-09-01,824992.0,2,31
1546,TLACOTALPAN,PUENTES NACIONALES,2021-10-01,910278.0,2,31
1547,TLACOTALPAN,PUENTES NACIONALES,2021-11-01,939043.0,2,31
1548,TLACOTALPAN,PUENTES NACIONALES,2021-12-01,1160770.0,2,31
1549,TLACOTALPAN,PUENTES NACIONALES,2022-01-01,1015637.0,2,31
1550,TLACOTALPAN,PUENTES NACIONALES,2022-02-01,972197.0,2,31
1551,TLACOTALPAN,PUENTES NACIONALES,2022-03-01,1030541.0,2,31
1552,TLACOTALPAN,PUENTES NACIONALES,2022-04-01,1137881.0,2,31
1553,TLACOTALPAN,PUENTES NACIONALES,2022-05-01,1038894.0,2,31
1554,TLACOTALPAN,PUENTES NACIONALES,2022-06-01,919347.0,2,31
1555,TLACOTALPAN,PUENTES NACIONALES,2022-07-01,1005129.0,2,31
1556,TLACOTALPAN,PUENTES NACIONALES,2022-08-01,1023040.0,2,31
1557,TLACOTALPAN,PUENTES NACIONALES,2022-09-01,838654.0,2,31
1558,TLACOTALPAN,PUENTES NACIONALES,2022-10-01,918985.0,2,31
1559,TLACOTALPAN,PUENTES NACIONALES,2022-11-01,927791.0,2,31
1560,TLACOTALPAN,PUENTES NACIONALES,2022-12-01,1127506.0,2,31
1561,TLACOTALPAN,PUENTES NACIONALES,2023-01-01,1123877.0,2,31
1562,TLACOTALPAN,PUENTES NACIONALES,2023-02-01,1104812.0,2,31
1563,TLACOTALPAN,PUENTES NACIONALES,2023-03-01,1112983.0,2,31
1564,TLACOTALPAN,PUENTES NACIONALES,2023-04-01,1157224.0,2,31
1565,TLACOTALPAN,PUENTES NACIONALES,2023-05-01,1068322.0,2,31
1566,TLACOTALPAN,PUENTES NACIONALES,2023-06-01,990328.0,2,31
1567,TLACOTALPAN,PUENTES NACIONALES,2023-07-01,1176194.0,2,31
1568,TLACOTALPAN,PUENTES NACIONALES,2023-08-01,1176147.0,2,31
1569,TLACOTALPAN,PUENTES NACIONALES,2023-09-01,1014959.0,2,31
1570,TLACOTALPAN,PUENTES NACIONALES,2023-10-01,1036408.0,2,31
1571,TLACOTALPAN,PUENTES NACIONALES,2023-11-01,1037447.0,2,31
1572,TLACOTALPAN,PUENTES NACIONALES,2023-12-01,1290397.0,2,31
1573,TLACOTALPAN,PUENTES NACIONALES,2024-01-01,1245450.0,2,31
1574,TLACOTALPAN,PUENTES NACIONALES,2024-02-01,1299023.0,2,31
1575,TLACOTALPAN,PUENTES NACIONALES,2024-03-01,1301509.0,2,31
1576,TLACOTALPAN,PUENTES NACIONALES,2024-04-01,1198453.0,2,31
1577,TLACOTALPAN,PUENTES NACIONALES,2024-05-01,1197886.0,2,31
1578,TLACOTALPAN,PUENTES NACIONALES,2024-06-01,1112593.0,2,31
1579,TLACOTALPAN,PUENTES NACIONALES,2024-07-01,1202142.0,2,31
1580,TLACOTALPAN,PUENTES NACIONALES,2024-08-01,1306473.0,2,31
1581,TLACOTALPAN,PUENTES NACIONALES,2024-09-01,1194970.0,2,31
1582,TLACOTALPAN,PUENTES NACIONALES,2024-10-01,0.0,2,31
1583,TLACOTALPAN,PUENTES NACIONALES,2024-11-01,0.0,2,31
1584,TLACOTALPAN,PUENTES NACIONALES,2024-12-01,0.0,2,31
1585,USUMACINTA,PUENTES NACIONALES,2021-01-01,4618714.0,2,32
1586,USUMACINTA,PUENTES NACIONALES,2021-02-01,4359715.0,2,32
1587,USUMACINTA,PUENTES NACIONALES,2021-03-01,5193162.0,2,32
1588,USUMACINTA,PUENTES NACIONALES,2021-04-01,5085666.0,2,32
1589,USUMACINTA,PUENTES NACIONALES,2021-05-01,5221265.0,2,32
1590,USUMACINTA,PUENTES NACIONALES,2021-06-01,5056190.0,2,32
1591,USUMACINTA,PUENTES NACIONALES,2021-07-01,5381047.0,2,32
1592,USUMACINTA,PUENTES NACIONALES,2021-08-01,5217552.0,2,32
1593,USUMACINTA,PUENTES NACIONALES,2021-09-01,4879262.0,2,32
1594,USUMACINTA,PUENTES NACIONALES,2021-10-01,4944459.0,2,32
1595,USUMACINTA,PUENTES NACIONALES,2021-11-01,5185406.0,2,32
1596,USUMACINTA,PUENTES NACIONALES,2021-12-01,5783899.0,2,32
1597,USUMACINTA,PUENTES NACIONALES,2022-01-01,5126028.0,2,32
1598,USUMACINTA,PUENTES NACIONALES,2022-02-01,4630077.0,2,32
1599,USUMACINTA,PUENTES NACIONALES,2022-03-01,5322985.0,2,32
1600,USUMACINTA,PUENTES NACIONALES,2022-04-01,5461349.0,2,32
1601,USUMACINTA,PUENTES NACIONALES,2022-05-01,5691749.0,2,32
1602,USUMACINTA,PUENTES NACIONALES,2022-06-01,5194441.0,2,32
1603,USUMACINTA,PUENTES NACIONALES,2022-07-01,5574090.0,2,32
1604,USUMACINTA,PUENTES NACIONALES,2022-08-01,5840381.0,2,32
1605,USUMACINTA,PUENTES NACIONALES,2022-09-01,5092149.0,2,32
1606,USUMACINTA,PUENTES NACIONALES,2022-10-01,5588003.0,2,32
1607,USUMACINTA,PUENTES NACIONALES,2022-11-01,5803841.0,2,32
1608,USUMACINTA,PUENTES NACIONALES,2022-12-01,6475915.0,2,32
1609,USUMACINTA,PUENTES NACIONALES,2023-01-01,6218154.0,2,32
1610,USUMACINTA,PUENTES NACIONALES,2023-02-01,5751853.0,2,32
1611,USUMACINTA,PUENTES NACIONALES,2023-03-01,6744977.0,2,32
1612,USUMACINTA,PUENTES NACIONALES,2023-04-01,6905597.0,2,32
1613,USUMACINTA,PUENTES NACIONALES,2023-05-01,6900732.0,2,32
1614,USUMACINTA,PUENTES NACIONALES,2023-06-01,6878333.0,2,32
1615,USUMACINTA,PUENTES NACIONALES,2023-07-01,7819176.0,2,32
1616,USUMACINTA,PUENTES NACIONALES,2023-08-01,8289928.0,2,32
1617,USUMACINTA,PUENTES NACIONALES,2023-09-01,7757171.0,2,32
1618,USUMACINTA,PUENTES NACIONALES,2023-10-01,8647886.0,2,32
1619,USUMACINTA,PUENTES NACIONALES,2023-11-01,8467762.0,2,32
1620,USUMACINTA,PUENTES NACIONALES,2023-12-01,8478516.0,2,32
1621,USUMACINTA,PUENTES NACIONALES,2024-01-01,8045290.0,2,32
1622,USUMACINTA,PUENTES NACIONALES,2024-02-01,7179599.0,2,32
1623,USUMACINTA,PUENTES NACIONALES,2024-03-01,7294336.0,2,32
1624,USUMACINTA,PUENTES NACIONALES,2024-04-01,7061785.0,2,32
1625,USUMACINTA,PUENTES NACIONALES,2024-05-01,7041631.0,2,32
1626,USUMACINTA,PUENTES NACIONALES,2024-06-01,6170520.0,2,32
1627,USUMACINTA,PUENTES NACIONALES,2024-07-01,6537877.0,2,32
1628,USUMACINTA,PUENTES NACIONALES,2024-08-01,6507133.0,2,32
1629,USUMACINTA,PUENTES NACIONALES,2024-09-01,5723245.0,2,32
1630,USUMACINTA,PUENTES NACIONALES,2024-10-01,0.0,2,32
1631,USUMACINTA,PUENTES NACIONALES,2024-11-01,0.0,2,32
1632,USUMACINTA,PUENTES NACIONALES,2024-12-01,0.0,2,32
